270-6;9;6;7;4;9;9;6;5;8;7;7;5;5;6;8;5;6;2;7;11;6;4;11;5
271-10;9;8;5;7;6;8;8;8;8;3;7;8;4;5;3;5;10;9;9;6;12;10;8;6
272-7;6;8;10;10;9;9;4;4;7;8;9;8;11;4;3;8;10;7;9;4;8;8;12;3
273-7;10;5;8;8;9;6;5;10;2;3;5;4;7;11;7;5;5;11;5;4;6;6;7;10
274-7;6;8;10;8;12;8;8;7;11;4;5;3;12;10;7;4;9;5;8;9;8;6;5;6
275-12;6;9;7;7;7;7;3;8;5;2;11;3;8;6;3;4;10;6;11;8;2;8;3;10
276-7;8;6;5;8;5;6;6;9;10;9;8;7;4;10;6;7;7;6;11;3;5;6;2;7
277-7;7;7;5;4;10;8;7;6;7;7;5;8;8;7;12;6;4;6;11;5;10;2;5;9
278-6;6;10;5;8;8;6;8;11;5;10;10;11;12;3;11;6;7;7;6;5;7;3;6;6
279-8;4;7;8;6;4;8;7;9;9;5;10;6;8;8;5;3;7;4;3;8;11;9;7;7
280-11;9;6;8;9;6;3;7;7;9;7;3;3;3;6;4;9;9;7;9;7;4;11;5;7
281-9;9;5;12;4;12;6;8;5;5;10;4;8;7;7;11;6;7;6;7;7;3;8;6;6
282-9;2;8;7;10;9;12;8;11;6;12;6;8;8;7;6;5;4;7;5;9;8;9;9;4
283-8;7;4;7;7;9;10;4;7;8;8;11;5;9;10;3;7;8;7;3;5;9;6;8;8
284-4;7;6;5;8;9;7;4;2;4;5;9;7;10;4;4;7;6;8;3;4;7;8;5;5
285-5;6;9;9;2;11;5;9;5;9;7;5;7;8;5;4;6;7;7;7;10;8;7;3;7
286-4;8;7;11;6;8;4;4;6;11;9;4;3;7;8;11;8;3;5;11;4;7;5;5;3
287-7;7;5;9;8;7;11;7;3;5;7;10;7;8;8;10;2;6;7;2;3;7;2;5;6
288-3;4;5;7;4;4;8;3;6;3;11;12;4;4;6;11;6;3;8;8;4;7;5;6;7
289-8;8;8;4;8;8;5;5;10;6;3;8;10;10;5;4;7;4;10;2;6;7;7;7;7
290-4;7;3;7;9;7;8;8;7;6;7;12;6;11;3;6;11;8;7;6;5;3;4;6;7
291-4;4;2;11;12;7;7;9;2;7;4;8;9;11;4;9;9;8;8;5;5;8;7;4;10
292-7;4;11;8;6;10;5;7;6;4;5;6;11;9;7;8;5;11;6;6;6;7;11;10;7
293-6;8;5;8;6;8;11;9;3;8;8;6;2;3;7;5;6;11;9;11;3;8;10;7;7
294-9;5;7;7;5;8;9;5;12;5;8;4;7;6;11;10;8;7;5;9;7;6;10;10;7
295-12;8;9;6;9;8;10;11;8;4;9;7;2;5;10;6;8;8;4;12;6;9;5;7;10
296-9;9;10;11;4;12;6;4;4;3;4;9;11;8;6;9;7;5;2;9;8;6;8;6;9
297-8;6;8;3;8;7;8;6;7;7;7;5;7;7;5;7;9;5;7;6;5;7;6;6;10
298-6;9;5;6;10;7;5;2;5;9;8;6;4;6;10;3;8;8;7;6;6;7;6;8;9
299-9;8;8;5;5;10;2;8;9;7;7;6;5;9;9;7;7;5;6;5;8;7;4;8;6
300-10;4;7;9;5;2;8;8;9;9;7;7;7;9;4;8;8;4;6;6;3;9;8;9;5
301-3;10;8;4;10;6;6;3;7;9;5;8;4;7;4;7;7;8;4;4;7;4;7;7;5
302-6;9;7;8;7;5;12;5;3;10;7;9;8;4;9;6;9;3;5;8;4;11;5;5;5
303-5;5;12;11;9;4;7;8;2;4;5;8;10;8;5;8;11;6;8;3;5;9;10;5;7
304-8;5;2;5;11;7;10;10;9;7;5;7;3;8;8;8;5;4;7;11;7;7;3;5;12
305-9;4;8;4;6;4;5;4;3;7;10;10;5;4;6;5;7;8;11;6;6;3;10;7;2
306-7;7;6;8;3;3;8;3;8;7;5;9;10;7;3;9;7;7;4;8;6;7;8;7;6
307-8;3;6;7;10;4;4;7;2;4;9;8;6;8;7;6;9;12;10;8;8;9;7;5;6
308-5;8;5;9;11;10;8;5;10;4;11;7;6;8;7;10;8;6;3;5;9;10;9;6;10
309-11;2;8;10;8;3;2;11;7;6;7;2;5;2;7;8;5;4;8;8;10;9;8;6;8
310-8;4;7;4;7;8;10;8;7;7;6;8;5;4;11;4;6;10;3;12;4;4;9;11;9
311-6;3;4;8;9;5;6;5;10;3;9;9;4;9;6;5;9;10;11;3;5;6;10;4;7
312-6;6;6;2;8;4;8;6;7;9;5;4;3;4;6;7;3;7;8;9;11;9;9;9;4
313-10;8;6;7;4;9;8;8;5;2;4;6;9;5;10;10;7;7;5;3;6;11;5;7;4
314-8;6;6;10;8;5;8;9;4;4;7;8;10;5;9;9;5;6;11;5;7;9;8;12;4
315-3;8;2;6;9;7;8;8;9;11;6;7;11;10;7;8;9;10;5;7;11;8;8;4;7
316-3;10;7;8;5;6;5;6;9;8;10;7;4;7;8;8;3;5;9;12;8;6;11;6;10
317-8;3;4;6;6;4;4;9;9;8;7;9;10;6;9;5;5;9;8;5;3;3;4;5;6
318-9;7;6;8;7;10;4;7;4;8;7;3;9;9;11;9;10;10;10;7;4;8;5;11;7
319-3;6;8;2;5;4;10;8;4;3;10;4;6;9;9;6;6;9;7;2;4;9;6;7;9
320-8;7;4;3;6;5;8;2;7;9;6;5;6;5;5;4;6;9;5;10;8;6;11;2;5
321-5;6;8;7;7;4;8;7;5;9;4;11;6;8;5;5;7;7;8;6;7;7;6;10;3
322-3;7;7;6;7;6;8;8;7;10;3;2;7;10;6;6;11;4;4;11;6;4;6;8;7
323-6;8;6;5;11;10;8;6;6;5;10;7;9;8;10;8;8;5;9;7;5;11;9;8;5
324-6;3;9;7;8;6;7;9;5;8;9;9;5;3;8;11;6;4;10;4;8;5;3;4;5
325-7;7;8;5;7;7;5;7;4;10;11;8;7;9;10;9;7;9;8;5;4;7;10;7;6
326-10;3;5;5;7;8;12;8;6;7;4;5;8;7;9;8;4;8;7;4;6;8;6;6;10
327-2;7;8;3;9;10;6;8;10;7;8;6;9;9;9;11;6;4;6;7;7;10;8;4;4
328-7;9;7;3;10;11;8;5;6;8;7;7;2;6;10;7;9;7;5;9;6;9;10;6;3
329-5;7;8;4;4;5;9;6;12;8;5;8;6;9;3;8;4;4;8;8;6;8;10;3;6
330-6;4;9;10;6;5;10;5;6;6;8;7;8;7;4;10;7;9;6;4;3;9;11;7;6
331-7;9;6;11;7;7;8;3;6;3;5;7;7;3;10;6;3;5;6;5;8;3;9;8;12
332-7;4;10;9;2;10;10;4;10;8;9;9;6;8;8;8;9;8;4;3;10;5;10;3;7
333-6;11;9;2;7;6;6;11;5;5;6;9;5;8;7;8;9;10;10;7;9;6;10;11;5
334-6;8;5;8;6;4;4;5;7;8;8;10;8;6;6;7;9;6;9;3;12;4;7;7;8
335-8;8;6;6;9;6;6;5;7;8;5;11;9;5;5;6;6;7;4;8;5;12;4;6;8
336-5;5;3;4;6;7;7;7;6;10;8;12;9;10;6;11;8;8;4;8;8;8;9;5;6
337-4;4;9;4;4;2;7;8;8;10;7;8;6;7;7;7;7;6;10;6;4;8;10;6;3
338-11;7;5;6;9;2;10;8;3;5;12;2;8;4;9;4;6;5;8;7;5;5;4;7;9
339-11;4;10;7;7;4;4;6;6;3;10;9;5;8;5;9;7;8;4;8;4;6;11;9;10
340-4;3;2;5;9;9;7;3;11;8;4;11;8;2;7;3;8;5;10;7;7;7;7;9;5
341-8;3;7;8;2;2;8;6;3;9;7;7;4;3;7;7;9;8;6;8;8;4;11;8;12
342-3;3;9;11;10;7;7;5;4;5;7;5;5;7;10;8;4;6;7;8;10;3;6;2;6
343-11;6;3;10;2;8;5;12;10;7;3;2;8;9;7;7;8;6;6;7;8;9;2;4;3
344-6;8;5;6;5;6;10;9;3;11;5;8;8;6;7;6;6;3;8;3;6;6;5;12;7
345-4;4;7;6;3;4;8;8;7;8;11;8;7;6;4;5;8;2;7;8;6;4;10;6;6
346-8;5;4;6;7;10;8;8;3;5;3;6;6;8;9;8;9;7;9;6;8;6;6;9;9
347-8;6;5;10;8;5;8;7;5;8;7;10;7;10;6;7;6;8;6;9;5;8;11;11;8
348-10;8;9;7;7;5;8;8;8;7;7;3;6;4;4;11;7;9;4;6;2;6;8;5;5
349-4;8;7;6;7;6;7;7;9;6;6;3;9;6;7;10;8;8;8;4;8;7;4;8;7
350-7;5;9;7;7;8;3;8;7;9;3;6;7;9;3;3;6;9;9;10;8;8;7;8;9
351-8;7;9;8;10;5;10;3;8;5;5;7;10;4;6;11;9;3;8;9;8;6;5;7;5
352-8;2;7;8;5;6;9;5;10;7;8;6;2;5;4;6;5;7;7;11;9;8;9;9;7
353-7;4;10;6;4;11;5;4;5;9;6;6;6;7;9;6;9;7;10;4;9;7;12;7;4
354-3;11;11;10;3;5;8;7;8;10;7;10;8;6;7;5;10;6;9;3;4;10;10;6;2
355-6;8;7;11;9;9;2;4;6;5;9;6;8;9;4;8;7;8;7;9;4;4;5;7;4
356-11;7;10;5;7;7;7;3;4;8;7;6;4;6;5;9;7;7;8;10;9;6;2;4;6
357-4;6;10;9;11;8;5;6;12;8;8;12;5;7;8;8;7;8;7;7;7;6;4;4;7
358-4;4;11;3;8;7;4;6;8;7;10;9;9;8;7;5;5;4;7;8;7;7;5;6;6
359-6;4;10;4;9;11;11;3;3;4;11;7;5;5;2;9;10;3;2;6;6;6;9;10;7
360-8;9;7;9;7;9;6;6;11;8;7;12;12;7;8;8;8;9;6;9;6;8;11;10;10
361-12;6;9;7;10;6;9;4;11;5;5;11;7;4;7;10;4;3;6;9;7;7;5;9;6
362-7;7;8;11;6;6;9;7;7;6;9;7;7;8;4;10;8;8;12;12;6;11;3;9;6
363-10;2;9;8;9;9;7;9;8;5;3;4;6;5;4;7;4;9;9;6;7;8;3;7;8
364-10;10;5;7;5;3;7;4;4;4;4;10;4;9;6;11;9;8;6;5;7;7;3;4;8
365-3;10;5;5;9;9;10;5;8;9;6;5;2;9;6;3;6;4;6;5;4;8;8;4;4
366-4;9;7;6;7;6;8;8;7;6;7;9;12;8;9;12;8;8;9;11;12;10;6;9;8
367-3;5;3;5;7;7;7;7;9;6;8;11;10;8;8;3;5;11;7;8;5;7;11;6;12
368-3;2;8;5;7;4;5;3;6;6;9;11;6;4;8;9;7;7;7;5;10;9;10;3;5
369-2;11;2;8;5;6;4;7;5;5;5;6;8;4;10;8;5;6;7;9;9;4;4;10;4
370-7;4;6;8;10;9;6;9;4;8;9;7;9;5;8;9;8;8;6;9;6;9;8;11;9
371-3;8;8;8;6;2;7;6;8;7;5;7;2;11;5;7;7;7;3;6;5;5;7;8;7
372-4;6;5;6;4;7;2;11;11;9;8;8;10;7;6;10;8;5;12;10;6;4;5;7;9
373-6;11;3;8;4;9;7;6;11;10;4;9;9;11;9;4;6;7;10;7;8;11;6;9;2
374-4;7;7;8;7;4;6;12;5;10;8;9;10;5;11;6;6;7;6;6;7;12;3;7;4
375-4;7;5;5;5;7;4;10;6;6;12;9;4;8;4;9;11;4;5;10;10;5;10;7;7
376-7;7;7;11;8;9;9;9;6;8;12;7;4;7;8;4;7;12;6;10;10;8;7;4;4
377-10;9;12;7;6;6;10;7;10;10;5;3;5;8;3;7;5;5;9;6;4;8;4;5;6
378-4;8;6;6;7;5;6;3;8;2;8;8;8;8;6;7;6;6;9;3;3;6;6;5;10
379-6;10;8;7;12;6;2;6;11;6;8;7;7;6;5;8;7;8;8;5;4;10;9;7;7
380-7;9;4;8;8;10;9;7;11;7;11;3;11;9;5;3;10;3;4;6;6;5;11;9;11
381-4;11;8;6;6;11;8;11;7;6;5;7;6;6;9;6;11;7;4;10;11;7;7;7;10
382-9;6;6;7;8;7;4;8;7;7;3;3;5;5;12;8;7;9;7;3;11;4;10;6;4
383-4;8;10;8;7;2;11;10;2;9;11;5;6;7;10;11;4;5;5;5;4;11;5;6;9
384-9;10;7;8;8;10;6;7;7;3;6;10;10;5;8;4;6;9;10;8;3;5;7;9;7
385-8;2;5;9;8;10;8;9;7;6;9;7;5;7;9;2;9;5;7;12;6;4;11;5;5
386-11;4;5;10;5;6;10;7;10;10;4;4;4;9;7;4;7;5;4;8;10;12;9;9;6
387-10;4;6;9;7;7;7;6;6;11;8;6;3;6;8;3;8;4;8;5;9;9;5;6;6
388-7;7;10;6;9;10;6;8;12;5;10;5;8;2;6;5;3;6;3;9;11;6;4;5;4
389-5;7;5;9;3;6;2;7;5;6;6;11;6;11;8;8;5;6;4;8;7;7;10;7;8
390-4;8;7;9;7;6;9;4;5;8;10;7;7;8;9;3;7;6;5;12;9;7;4;2;9
391-5;8;8;9;10;6;5;6;2;6;9;8;10;2;7;5;9;6;7;12;5;9;6;10;9
392-7;9;6;11;4;7;8;5;4;7;5;9;7;5;7;7;8;6;8;5;7;9;9;2;11
393-5;3;12;5;10;4;7;3;6;8;8;7;12;7;7;9;9;4;8;10;5;7;5;3;7
394-9;4;9;10;9;10;7;5;4;3;8;4;7;11;12;12;8;12;2;9;8;7;5;4;7
395-6;7;3;9;5;3;6;7;6;7;10;5;11;8;3;4;6;7;6;6;8;8;6;4;11
396-8;9;3;7;6;9;9;6;6;3;7;5;9;9;9;9;8;7;7;6;3;8;8;7;11
397-4;11;9;7;8;8;9;7;7;7;4;9;3;8;8;10;5;6;7;3;7;7;4;8;11
398-4;7;7;8;7;3;5;6;11;8;5;6;5;6;10;6;5;5;5;9;3;5;7;8;3
399-10;2;8;2;10;8;4;3;7;3;7;6;6;8;8;5;7;3;4;7;5;8;8;7;11
400-9;8;6;6;9;9;10;3;5;7;5;6;6;4;5;6;6;9;10;9;12;3;8;6;9
401-4;7;7;9;10;12;9;7;8;6;9;5;9;3;4;12;4;7;8;8;7;12;7;7;2
402-8;6;3;8;7;6;4;6;4;5;10;7;6;6;8;8;5;8;9;11;8;5;11;10;10
403-5;5;10;8;11;5;7;2;10;5;7;11;2;4;8;8;7;7;10;4;2;10;12;10;5
404-11;8;2;5;8;9;6;11;6;6;5;9;7;7;6;10;4;8;5;7;4;9;10;6;2
405-10;7;6;7;8;8;9;11;10;5;7;7;7;6;8;7;11;6;6;8;6;8;7;3;6
406-4;10;10;8;9;2;8;12;10;5;10;4;8;4;7;7;7;2;2;10;10;8;8;4;5
407-6;7;7;7;10;12;9;6;3;9;7;7;8;6;5;11;4;7;6;6;5;10;7;2;3
408-5;7;5;9;7;7;6;11;8;6;7;6;3;11;7;9;7;8;7;8;7;7;10;6;7
409-5;7;7;4;11;7;6;8;7;5;7;4;4;5;7;5;7;7;9;8;8;6;8;8;6
410-6;7;2;4;9;9;7;9;8;10;6;6;4;6;8;9;8;6;7;6;7;9;2;6;7
411-8;6;3;9;12;5;5;5;7;7;8;6;6;9;6;2;4;10;6;7;9;9;5;5;9
412-7;8;7;7;4;10;5;12;7;8;4;8;11;3;6;5;3;10;10;6;9;7;6;4;6
413-7;12;8;3;3;5;10;8;3;6;7;6;9;6;6;5;10;7;8;8;2;4;5;3;10
414-2;4;11;5;10;8;5;4;8;6;7;12;10;10;5;8;4;5;6;10;5;8;4;9;11
415-6;10;12;7;7;8;7;8;10;9;6;4;6;7;12;8;3;5;10;6;2;6;5;7;7
416-7;4;11;9;3;7;6;4;8;4;4;5;8;8;7;7;5;10;7;6;7;8;7;10;8
417-11;4;9;11;4;9;6;11;9;8;6;5;6;7;6;2;9;8;3;9;5;7;11;7;9
418-9;4;12;7;4;11;4;9;7;4;6;12;5;6;8;6;11;5;8;10;6;5;9;6;4
419-4;6;8;5;5;3;4;11;8;5;7;5;8;4;7;9;12;5;5;8;3;6;5;8;11
420-7;4;9;9;8;2;6;11;2;8;8;10;5;9;6;4;7;6;3;10;7;4;5;5;7
421-5;8;8;8;6;12;7;8;6;8;8;10;10;4;6;11;5;9;8;8;3;7;7;9;10
422-3;3;6;6;8;9;6;5;5;9;5;9;10;5;5;2;5;9;3;7;4;5;7;7;3
423-4;5;8;5;5;7;9;4;5;9;12;8;11;8;6;5;2;6;12;4;4;3;6;6;6
424-5;9;8;9;5;9;12;7;5;5;6;11;12;6;7;9;12;3;3;8;7;8;6;7;8
425-10;9;3;7;11;11;11;7;10;4;7;3;9;2;3;7;6;7;8;6;5;10;6;7;10
426-8;10;6;4;8;6;6;5;6;6;6;8;6;8;5;7;11;7;8;9;5;8;2;7;4
427-4;7;5;5;8;7;4;7;5;5;8;8;9;5;9;6;9;6;5;6;10;10;12;7;8
428-2;7;7;5;4;12;9;2;11;9;9;7;5;9;3;7;4;8;6;7;5;7;3;6;3
429-10;5;11;7;3;8;7;9;5;5;3;8;2;8;10;3;6;8;3;9;6;5;11;6;6
430-4;8;9;9;8;7;9;6;6;6;9;6;4;8;6;10;7;6;7;2;6;5;6;7;6
431-5;5;9;5;9;7;6;7;7;6;2;7;9;7;7;10;5;9;9;10;7;5;12;7;7
432-11;8;9;6;12;9;4;8;7;5;9;11;11;4;10;7;8;5;6;9;6;7;7;10;3
433-9;3;4;6;4;5;5;11;6;11;5;6;9;10;9;8;7;9;9;9;5;2;3;10;9
434-11;7;4;6;8;7;8;7;7;6;2;8;5;10;7;3;8;2;5;2;3;6;4;5;4
435-8;4;7;4;4;4;9;5;7;3;6;6;5;11;7;2;7;6;3;7;12;6;11;7;5
436-8;9;9;4;11;9;6;8;7;3;11;6;8;6;8;9;9;7;9;8;6;6;7;5;9
437-10;8;8;8;11;9;6;10;10;7;8;5;7;6;3;10;8;4;6;3;7;5;5;2;3
438-9;5;7;4;6;6;8;8;6;3;6;6;7;6;6;4;9;6;6;9;3;10;6;8;9
439-4;3;5;6;5;12;8;8;5;3;8;9;5;4;8;9;9;7;6;5;2;5;10;10;11
440-8;5;10;4;6;6;11;9;11;7;9;8;6;6;5;7;11;8;5;8;6;10;10;10;5
441-8;6;11;5;7;6;6;7;7;6;7;11;7;5;10;7;4;6;9;5;6;7;10;7;11
442-8;7;10;7;8;12;9;10;7;4;4;10;8;9;8;2;7;7;5;8;7;4;8;9;4
443-6;5;6;9;7;7;4;5;10;6;10;11;8;6;10;7;11;8;10;12;6;7;5;10;7
444-4;7;4;7;5;2;7;9;7;12;9;2;6;10;8;6;4;9;7;8;6;11;10;9;5
445-7;9;9;5;10;5;6;9;10;9;6;9;9;6;9;6;7;7;7;8;6;7;5;10;5
446-8;8;11;10;6;3;11;4;11;5;9;8;7;7;6;6;8;12;8;6;7;11;5;12;5
447-7;9;9;9;2;10;6;5;5;8;12;6;9;4;6;5;5;7;11;7;6;7;4;10;3
448-8;11;6;8;8;9;7;2;5;8;10;5;10;7;6;8;7;4;5;7;10;6;3;8;4
449-11;9;3;7;4;5;4;8;8;11;12;8;8;12;5;6;7;10;7;9;6;2;7;7;6
450-8;6;6;6;7;3;7;9;4;8;10;8;8;4;9;6;8;2;4;4;8;8;4;10;9
451-6;7;8;11;4;4;7;7;6;8;10;3;7;8;4;5;8;6;7;3;6;5;4;11;4
452-4;7;10;7;2;6;7;7;10;11;7;2;3;9;4;7;7;8;10;10;8;5;5;6;9
453-7;4;7;8;6;7;7;9;12;6;11;7;11;5;9;8;3;10;12;5;10;6;7;3;9
454-8;9;8;7;9;6;10;7;4;3;7;11;8;8;6;6;7;8;9;9;10;8;7;6;10
455-4;8;7;6;7;8;6;10;8;8;7;9;9;12;5;3;5;9;5;7;9;6;8;9;11
456-5;10;8;5;4;9;10;3;6;2;6;8;4;6;7;9;10;7;4;2;7;6;7;2;12
457-6;8;10;5;9;2;7;9;3;11;7;4;6;8;8;5;5;7;10;2;3;7;8;4;7
458-11;6;10;10;4;7;6;10;6;9;8;5;10;9;3;6;10;7;9;7;7;8;5;10;3
459-9;8;5;8;8;7;8;7;12;5;12;8;6;6;4;6;6;4;8;8;7;4;7;6;5
460-7;10;9;6;5;8;11;9;5;11;3;12;9;6;7;5;9;6;4;11;5;8;9;7;3
461-7;6;9;9;6;7;11;10;9;6;8;4;10;10;7;7;6;9;5;6;9;11;6;7;6
462-11;7;9;2;3;5;7;5;8;12;9;2;4;9;7;6;12;2;2;10;8;11;7;10;10
463-11;3;3;10;9;9;11;8;6;9;10;11;7;7;10;6;7;5;4;10;5;3;9;6;5
464-12;7;7;3;7;9;3;6;6;8;7;8;7;10;11;9;9;4;5;6;8;10;8;2;10
465-7;7;3;5;7;10;5;6;7;8;9;7;8;8;4;7;6;9;4;8;3;10;6;3;8
466-5;4;11;11;6;2;4;2;7;8;2;3;4;6;2;9;10;7;6;7;11;3;7;12;10
467-7;8;10;3;10;9;8;7;6;3;7;6;6;3;5;6;3;7;5;4;9;6;7;7;7
468-12;7;8;4;7;9;11;11;8;6;4;8;7;9;6;6;9;7;6;3;6;6;9;12;11
469-5;5;9;9;6;7;11;7;12;6;8;4;8;10;10;8;6;7;8;4;7;8;4;8;12
470-9;8;2;9;8;11;8;10;4;12;9;7;4;9;6;7;8;10;9;11;4;8;7;7;7
471-12;7;9;12;3;4;7;7;3;9;11;3;11;6;7;11;7;6;6;3;5;11;6;5;8
472-5;8;6;7;10;7;6;8;8;4;7;4;7;10;5;9;9;4;3;6;3;3;9;6;6
473-8;8;6;8;11;7;5;7;7;8;5;8;6;7;4;11;10;5;4;12;4;12;6;7;8
474-5;6;6;11;8;7;9;4;8;6;3;6;9;4;4;7;8;7;4;8;8;2;7;11;6
475-6;9;2;6;10;10;9;12;7;8;7;7;8;6;7;8;5;8;9;4;3;7;7;8;5
476-2;2;5;2;11;4;6;5;8;4;7;11;10;9;6;4;3;3;11;7;9;11;7;8;5
477-9;5;9;7;3;6;6;9;8;7;3;9;8;6;7;2;8;9;2;7;11;5;8;9;3
478-6;8;7;5;11;9;3;10;7;5;5;4;9;7;12;5;7;4;11;7;5;6;4;3;6
479-9;2;3;7;5;7;10;6;9;2;5;7;8;8;6;7;8;10;5;8;10;7;6;10;3
480-5;9;2;3;2;6;2;5;4;6;5;9;6;9;7;8;11;3;9;8;7;5;6;11;8
481-3;9;9;9;4;10;7;8;8;12;6;5;6;7;7;7;9;7;9;7;7;8;9;10;8
482-6;8;4;9;7;5;10;12;8;2;6;6;7;7;8;7;7;6;6;6;8;9;6;8;8
483-2;6;9;8;10;11;10;9;4;12;6;9;6;4;6;6;8;5;7;2;7;8;7;2;7
484-7;5;8;7;8;10;7;11;12;6;6;9;4;6;8;9;5;8;7;9;7;6;12;9;6
485-11;3;8;10;5;12;8;8;6;6;10;5;6;6;7;10;8;5;5;7;12;11;6;4;6
486-4;6;8;8;6;7;4;5;9;2;4;7;9;3;6;10;10;6;6;8;4;6;8;5;6
487-6;7;6;7;4;5;7;4;4;9;8;7;11;5;4;5;10;9;8;7;4;10;9;5;7
488-8;6;9;5;4;6;4;7;5;7;5;5;6;8;7;7;12;6;7;5;5;6;5;8;8
489-11;9;11;5;9;7;6;6;3;7;5;7;7;8;9;8;9;6;6;5;10;5;3;11;9
490-6;7;5;8;12;7;5;4;8;2;7;4;7;12;9;5;9;6;9;12;12;10;9;5;9
491-12;10;8;10;3;7;5;7;2;3;6;2;6;3;4;6;7;9;7;6;7;10;6;9;3
492-10;9;6;9;11;5;8;6;4;8;7;9;11;5;9;12;10;7;8;6;5;5;7;8;4
493-6;7;10;7;8;11;10;9;3;10;9;7;8;7;6;7;5;6;3;7;9;3;9;12;9
494-6;10;4;10;7;3;6;9;9;6;2;5;7;7;5;6;4;7;10;9;6;3;8;7;5
495-10;11;10;6;7;7;7;12;5;5;7;7;9;9;6;4;9;7;3;6;8;6;4;9;8
496-10;11;7;9;6;2;5;5;5;9;8;8;8;5;4;8;7;8;8;5;8;12;7;4;8
497-8;10;8;6;10;6;6;7;6;9;4;9;7;5;7;6;2;11;8;6;7;2;5;8;6
498-8;11;5;9;3;5;9;4;11;9;7;5;7;8;6;9;3;7;7;11;11;9;8;8;5
499-7;7;9;4;7;9;6;3;7;9;10;5;12;8;4;9;5;11;4;8;6;7;7;7;7
500-8;11;8;6;6;7;3;8;6;9;2;5;8;6;9;6;10;12;6;12;7;11;4;5;7
501-9;6;6;7;5;8;7;9;5;4;4;7;8;8;8;6;9;7;7;4;3;3;5;8;10
502-10;11;3;3;3;7;11;8;10;3;5;7;7;12;8;9;6;7;6;7;5;10;4;6;8
503-7;9;7;5;7;3;9;5;11;7;11;6;8;5;6;7;7;12;12;7;9;4;8;2;7
504-7;5;6;5;3;8;9;7;11;3;4;12;3;8;5;6;5;9;7;3;4;4;5;4;9
505-7;5;6;5;3;8;9;9;8;8;8;11;8;6;4;7;6;9;9;2;10;7;8;6;6
506-4;11;12;7;6;4;6;3;5;6;7;5;7;8;11;8;11;7;5;9;3;7;11;7;8
507-8;10;9;5;11;5;2;7;4;12;7;6;3;9;5;6;12;6;6;9;9;4;8;2;7
508-9;6;6;10;5;12;11;4;9;3;5;7;8;5;4;5;7;7;8;11;7;4;11;5;8
509-5;10;11;8;3;7;9;6;4;8;8;8;7;9;5;3;7;2;8;9;7;8;7;5;12
510-6;7;6;7;6;7;12;2;5;4;4;8;5;5;6;10;10;6;5;6;3;4;7;7;9
511-9;4;9;7;6;10;4;10;8;7;8;9;10;7;9;7;7;6;10;8;8;8;6;5;6
512-10;7;9;12;8;12;7;11;5;10;8;10;11;6;10;7;4;10;5;8;7;9;10;4;10
513-7;10;10;6;2;8;8;7;9;6;7;4;7;7;8;12;9;3;10;10;10;9;7;11;8
514-4;9;7;3;9;6;5;5;12;5;10;4;6;6;9;6;5;10;7;7;8;8;4;12;6
515-4;8;3;11;7;6;10;9;10;8;12;6;8;9;4;7;7;5;7;5;5;3;7;8;8
516-7;9;7;5;7;5;2;3;7;4;6;7;5;9;6;6;6;6;9;7;9;7;6;7;4
517-7;9;6;8;9;8;8;7;2;11;3;7;7;11;8;3;4;9;6;5;4;3;9;9;7
518-6;6;3;9;12;3;11;10;8;6;10;7;9;8;6;8;9;5;7;6;7;4;10;9;9
519-12;5;10;9;6;6;7;6;8;8;7;10;5;5;6;5;10;3;9;3;7;9;6;7;4
520-7;9;3;6;6;5;6;11;9;4;9;10;4;7;6;3;10;4;6;6;5;8;11;9;9
521-10;8;11;6;6;5;10;6;8;3;7;11;9;11;5;7;8;8;7;4;7;3;10;9;7
522-6;5;3;2;8;2;5;5;5;5;7;4;6;7;6;8;8;5;7;11;9;4;9;2;2
523-8;2;10;6;6;7;7;7;5;9;11;8;10;7;10;8;11;7;8;6;9;6;9;9;5
524-3;6;3;5;2;6;7;7;7;6;9;7;10;5;8;8;5;8;9;5;6;6;9;11;11
525-12;3;7;5;10;10;7;5;9;4;8;4;2;7;2;5;8;11;8;4;6;6;8;9;7
526-11;5;7;5;10;7;9;6;5;10;7;7;2;5;2;6;10;2;3;4;10;5;7;10;3
527-6;9;8;7;8;4;5;6;11;11;9;6;6;9;7;9;8;12;5;2;8;12;7;9;6
528-8;5;3;3;4;10;4;7;12;8;8;5;4;8;6;4;11;2;3;10;4;10;6;4;5
529-4;10;7;10;6;6;9;3;6;5;10;10;7;8;8;6;6;7;9;7;3;9;4;3;7
530-8;12;5;5;8;6;8;7;4;9;4;8;5;7;8;7;7;6;7;6;6;5;12;8;5
531-6;10;7;9;4;6;9;6;9;8;5;7;6;7;6;8;8;6;6;11;5;3;7;6;8
532-9;5;7;8;8;6;7;5;4;9;7;10;8;9;7;7;7;3;5;7;7;4;9;7;8
533-5;7;11;5;11;11;3;3;7;11;5;3;4;10;9;3;11;3;8;10;6;4;6;5;7
534-7;5;11;8;10;9;9;7;10;9;8;11;6;9;7;7;7;8;7;6;8;6;8;11;7
535-3;7;6;8;10;7;2;5;6;6;7;6;5;4;4;5;7;11;9;4;7;8;8;6;7
536-2;10;9;8;10;9;5;7;3;12;3;10;8;9;5;8;4;5;7;2;8;8;8;8;7
537-9;4;7;8;12;7;8;7;9;6;8;5;3;6;7;4;6;7;8;5;10;6;6;7;7
538-5;7;7;12;5;11;7;10;6;6;7;6;9;8;7;10;10;7;9;8;9;10;7;5;8
